Server_ID,Region,CPU_Usage_%,Hourly_Cost_USD,AI_Recommendation
Node_74,Cape Town,15.64387258824345,1.2595852882079297,SHUTDOWN
Node_75,New York,55.60876148283838,3.374653072478206,MAINTAIN
Node_76,London,14.075050801324295,0.5359193853647838,SHUTDOWN
Node_77,New York,33.38950091968259,3.4031150740784946,MAINTAIN
Node_78,Cape Town,63.71323638812261,1.430248358782679,MAINTAIN
Node_79,Cape Town,49.22149541089841,0.5222254453162246,MAINTAIN
Node_80,New York,73.14958306099187,3.5238077278945568,MAINTAIN
Node_81,New York,10.541101646401463,2.6601553262189688,SHUTDOWN
Node_82,London,48.22139040523085,1.9705887766627799,MAINTAIN
Node_83,London,53.39661845552385,2.3674811858069775,MAINTAIN
Node_84,Cape Town,90.50192567347426,2.9113744061321327,MAINTAIN
Node_85,London,95.85938656062525,2.786197781187381,MAINTAIN
Node_86,Cape Town,38.14337457148114,4.548134286793734,MAINTAIN
Node_87,New York,82.12332321727729,4.981485395018078,MAINTAIN
Node_88,Cape Town,88.80413761154743,3.9308052792532293,MAINTAIN
Node_89,London,58.6009331427038,2.7490621309532948,MAINTAIN
Node_90,New York,73.93181820279668,0.9928416765573367,MAINTAIN
Node_91,London,77.11072373336911,4.147956238430445,MAINTAIN
Node_92,Cape Town,90.94519424042878,2.621085678097931,MAINTAIN
Node_93,Cape Town,75.00962759999024,4.349456617023559,MAINTAIN
Node_94,New York,37.304084219868535,4.389964808858695,MAINTAIN
Node_95,New York,28.894719489503604,4.7492522055301984,SHUTDOWN
Node_96,London,34.32615853529514,3.598616695728057,MAINTAIN
Node_97,London,26.718637728447263,2.437487566483012,SHUTDOWN
Node_98,New York,21.022256170490724,4.18861680131368,SHUTDOWN
Node_99,New York,62.83903142015308,0.8161199425988168,MAINTAIN
Node_100,Cape Town,67.25148114535088,1.1716204422936167,MAINTAIN
Node_101,London,47.09734742469632,1.5350086114685497,MAINTAIN
Node_102,New York,16.663160328084047,3.536026131679101,SHUTDOWN
Node_103,London,19.20804270410771,4.96578602409911,SHUTDOWN
Node_104,New York,55.419791324628264,3.160895193286452,MAINTAIN
Node_105,London,31.641650971006808,4.364509879753813,MAINTAIN
Node_106,New York,62.23078106834199,3.355165595733385,MAINTAIN
Node_107,London,35.31071616747028,3.5339852502131572,MAINTAIN
Node_108,London,33.46532799582482,2.006203074252829,MAINTAIN
Node_109,New York,30.300081195330726,1.2660926511949,MAINTAIN
Node_110,New York,32.66737576759751,1.9612865007978988,MAINTAIN
Node_111,Cape Town,12.805660021636585,3.254882855585285,SHUTDOWN
Node_112,Cape Town,73.8074844462251,3.2668491238766224,MAINTAIN
Node_113,London,61.41564004059698,3.0499229925135345,MAINTAIN
Node_114,London,39.245102726533254,4.529358153529619,MAINTAIN
Node_115,New York,25.749345894018685,2.3923714494578228,SHUTDOWN
Node_116,London,24.64154301159928,3.2914418702402366,SHUTDOWN
Node_117,New York,49.273239263700944,2.0167259414921084,MAINTAIN
Node_118,London,39.3809687707094,4.895769395487963,MAINTAIN
Node_119,New York,14.77022021158717,3.40416781812682,SHUTDOWN
Node_120,Cape Town,89.98752539677082,2.1391236596270424,MAINTAIN
Node_121,New York,71.0528347461372,4.3787714477863116,MAINTAIN
Node_122,London,80.59144415892679,4.586099708139696,MAINTAIN
Node_123,Cape Town,19.320489467739698,4.894362573043534,SHUTDOWN
Node_124,London,15.885303815883406,4.539434357959883,SHUTDOWN
Node_125,London,14.175395605947603,4.564417558395879,SHUTDOWN
Node_126,London,92.30827676318783,2.7228495318546666,MAINTAIN
Node_127,Cape Town,54.12521038185187,3.6043471117076775,MAINTAIN
Node_128,Cape Town,38.956182439751394,1.980409685687212,MAINTAIN
Node_129,Cape Town,15.33710735165025,2.651167929713558,SHUTDOWN
Node_130,Cape Town,26.84700098472347,4.260596928888597,SHUTDOWN
Node_131,Cape Town,11.61543983920107,3.1667493368030675,SHUTDOWN
Node_132,New York,75.55975132414846,2.4368661716443976,MAINTAIN
Node_133,London,39.16706996462184,3.9684947105374686,MAINTAIN
Node_134,Cape Town,55.30912525154386,1.4763616921321128,MAINTAIN
Node_135,London,61.21997513271408,3.5168795768037104,MAINTAIN
Node_136,Cape Town,68.33252084088258,1.6419142322496048,MAINTAIN
Node_137,London,38.965238370489544,1.8368549434411543,MAINTAIN
Node_138,London,86.09577402231099,0.5673218284505408,MAINTAIN
Node_139,Cape Town,57.43295917691915,1.1459204986788816,MAINTAIN
Node_140,Cape Town,53.41173972849864,4.089515144520539,MAINTAIN
Node_141,New York,35.690465755602986,0.8166292758563833,MAINTAIN
Node_142,New York,18.64708021974787,1.498945994172527,SHUTDOWN
Node_143,London,48.4273710025878,4.473550549643239,MAINTAIN
Node_144,London,21.535997344664253,0.9337586860206796,SHUTDOWN
Node_145,Cape Town,69.57456574095822,3.3065287625768183,MAINTAIN
Node_146,London,24.52679418124506,3.8655252151076933,SHUTDOWN
Node_147,Cape Town,69.03945892555663,4.523823296559259,MAINTAIN
Node_148,Cape Town,91.93124778045755,0.6622623729612898,MAINTAIN
Node_149,Cape Town,14.590034784426752,2.5055949110060225,SHUTDOWN
Node_150,London,86.71519166121719,2.3138702285688275,MAINTAIN
Node_151,New York,43.398122995376234,2.981713526749452,MAINTAIN
Node_152,New York,74.93622425915852,0.7797341838025829,MAINTAIN
Node_153,Cape Town,84.40097386902565,3.4290609313547638,MAINTAIN
Node_154,London,37.85523975874754,1.9173732016688994,MAINTAIN
Node_155,New York,16.114275947505803,2.3347531841675098,SHUTDOWN
Node_156,Cape Town,14.847547099185764,0.9195671468440824,SHUTDOWN
Node_157,Cape Town,37.7047074956498,0.7666268481144731,MAINTAIN
Node_158,New York,64.915920605276,2.305378591689519,MAINTAIN
Node_159,Cape Town,49.555984836491966,3.7613690786194027,MAINTAIN
Node_160,New York,64.03416511174302,1.4226755389546804,MAINTAIN
Node_161,New York,74.27752890691501,0.7961807993302923,MAINTAIN
Node_162,New York,34.58990340974736,1.0076719312760245,MAINTAIN
Node_163,Cape Town,23.551972861940662,2.30318483388658,SHUTDOWN
Node_164,New York,55.15441161156734,4.297988070552238,MAINTAIN
Node_165,New York,19.07482512408746,1.5431936870821477,SHUTDOWN
Node_166,London,20.81499992526264,4.278274640363001,SHUTDOWN
Node_167,London,67.16874981522665,3.388866625458875,MAINTAIN
Node_168,New York,53.07969569149948,3.9475348433964017,MAINTAIN
Node_169,London,33.53371775043219,2.7919340376890713,MAINTAIN
Node_170,New York,34.295708817087046,1.1795638100685946,MAINTAIN
Node_171,Cape Town,82.83794513033043,3.4174238227030456,MAINTAIN
Node_172,New York,40.357223650858685,1.9800565605896778,MAINTAIN
Node_173,Cape Town,84.72449582300092,1.7029875150208984,MAINTAIN
Node_174,New York,98.54577232076117,3.0184704708306076,MAINTAIN
Node_175,London,62.7329725533312,4.679004484892857,MAINTAIN
Node_176,London,87.61480329054356,2.228599198933691,MAINTAIN
Node_177,London,70.29649415297737,3.2242046796607204,MAINTAIN
Node_178,London,10.363221807444091,2.468573892214157,SHUTDOWN
Node_179,New York,12.247688454132854,3.6616124182458174,SHUTDOWN
Node_180,Cape Town,22.844036478811354,3.9430828890812797,SHUTDOWN
Node_181,New York,31.650715275836216,1.9696706225303047,MAINTAIN
Node_182,New York,88.55892834844305,4.168396121036139,MAINTAIN
Node_183,Cape Town,35.39202336819822,1.1796568946463135,MAINTAIN
Node_184,London,74.52521055413806,1.9636050284271152,MAINTAIN
Node_185,London,17.9808919998071,2.329955019743,SHUTDOWN
Node_186,New York,54.00374854511249,0.8287544157195904,MAINTAIN
Node_187,Cape Town,84.3796578458056,1.5542755565394724,MAINTAIN
Node_188,New York,82.92822692763687,2.6700456087025866,MAINTAIN
Node_189,New York,31.915150632690906,1.035982033873767,MAINTAIN
Node_190,London,37.43326284478312,0.6023181652538094,MAINTAIN
Node_191,Cape Town,85.41955755784848,4.230485892907746,MAINTAIN
Node_192,Cape Town,82.40927609139256,3.5835671794373014,MAINTAIN
Node_193,Cape Town,12.933617579896062,4.813028902555666,SHUTDOWN
Node_194,London,32.61256520758692,3.2782937090911943,MAINTAIN
Node_195,London,79.10248720138057,1.9065104663008166,MAINTAIN
Node_196,New York,52.30228876599755,2.722097185430423,MAINTAIN
Node_197,New York,90.63383932596834,0.9986226384364749,MAINTAIN
Node_198,Cape Town,27.74167215254484,3.4223265941146033,SHUTDOWN
Node_199,Cape Town,67.21720607097052,2.6446061530364045,MAINTAIN
Node_200,London,68.43286858490919,4.275748603881451,MAINTAIN
Node_201,Cape Town,55.553243536882825,4.137712389757214,MAINTAIN
Node_202,Cape Town,59.715172371615274,3.175279984382913,MAINTAIN
Node_203,Cape Town,31.661811331644586,3.6090588573225753,MAINTAIN
Node_204,Cape Town,19.620882624467956,4.844834241702097,SHUTDOWN
Node_205,New York,16.57144901741714,2.8638473762291703,SHUTDOWN
Node_206,London,52.614982016887865,2.520299344739956,MAINTAIN
Node_207,Cape Town,63.8103543300752,3.3874785622729835,MAINTAIN
Node_208,London,25.10622961622178,1.8246053542075895,SHUTDOWN
Node_209,Cape Town,34.26793424471148,4.9177940650085565,MAINTAIN
Node_210,Cape Town,70.21791191585336,1.5618371754702238,MAINTAIN
Node_211,London,78.82138301002506,2.3798431462221927,MAINTAIN
Node_212,New York,27.69012151848352,2.7068879015017107,SHUTDOWN
Node_213,New York,72.99807589889876,3.568192911178382,MAINTAIN
Node_214,London,74.54811361721161,3.929312850905374,MAINTAIN
Node_215,New York,49.68906307565441,2.583270516151216,MAINTAIN
Node_216,New York,61.0270080650616,4.416763167979278,MAINTAIN
Node_217,New York,36.32790232804009,3.187993411249925,MAINTAIN
Node_218,New York,77.36352060824944,4.373449637882398,MAINTAIN
Node_219,London,50.46385081312677,2.163201402352271,MAINTAIN
Node_220,New York,67.59769310467804,4.046805284272008,MAINTAIN
Node_221,London,53.73110992963001,0.6717029959165481,MAINTAIN
Node_222,London,58.84490763051326,2.954219719800103,MAINTAIN
Node_223,New York,45.29891964583583,1.1939581503113557,MAINTAIN
Node_224,London,72.15418452865234,4.542795485871416,MAINTAIN
Node_225,Cape Town,62.26816581996468,3.93844725490814,MAINTAIN
Node_226,New York,10.930913870911823,3.0359775655406582,SHUTDOWN
Node_227,Cape Town,98.89253827660937,4.62015691747724,MAINTAIN
Node_228,London,38.03555225209976,0.8663579317268697,MAINTAIN
Node_229,London,36.2653084593102,3.8344120857283395,MAINTAIN
Node_230,London,19.233901864327102,1.271758132241018,SHUTDOWN
Node_231,London,88.47397357532486,4.32218505514015,MAINTAIN
Node_232,New York,93.05351917214843,0.5787764190471547,MAINTAIN
Node_233,Cape Town,22.038865917179194,2.4364765594192344,SHUTDOWN
Node_234,New York,94.6842957932408,3.5297450612011563,MAINTAIN
Node_235,Cape Town,38.12766891313356,1.8906397213448791,MAINTAIN
Node_236,New York,75.0493462448477,4.931742712880691,MAINTAIN
Node_237,New York,68.63251349122687,3.3272660431280614,MAINTAIN
Node_238,London,73.29744678880377,1.6589156246352559,MAINTAIN
Node_239,London,60.673655522897,2.550755623096178,MAINTAIN
Node_240,London,51.53769057422231,0.7713254584955814,MAINTAIN
Node_241,Cape Town,23.99516340927626,4.841680579877521,SHUTDOWN
Node_242,London,60.30624614562149,1.8455243921335172,MAINTAIN
Node_243,New York,45.79107304564855,2.181839356138563,MAINTAIN
Node_244,Cape Town,97.93633986202322,1.4751299706323615,MAINTAIN
Node_245,New York,44.170335493224336,1.0658259038763431,MAINTAIN
Node_246,Cape Town,46.22427506901257,4.1977223007797395,MAINTAIN
Node_247,New York,77.61552137360626,0.8723315037365109,MAINTAIN
Node_248,Cape Town,30.51433694596235,4.019585159942368,MAINTAIN
Node_249,New York,58.57516665993725,1.4364134023442543,MAINTAIN
Node_250,London,74.55752726432603,0.6974316116862439,MAINTAIN
Node_251,Cape Town,31.18967791791318,1.2954719741582459,MAINTAIN
Node_252,London,92.11963683998454,3.4601385039719306,MAINTAIN
Node_253,London,40.43901730418547,2.465857820477123,MAINTAIN
Node_254,London,73.57063646873917,4.040523017530498,MAINTAIN
Node_255,New York,40.18078463244079,2.4681050263091313,MAINTAIN
Node_256,New York,93.34292817863786,2.8027259894236423,MAINTAIN
Node_257,London,79.15484732216605,0.7063715650760228,MAINTAIN
Node_258,London,13.415148826352183,3.9536110596373484,SHUTDOWN
Node_259,Cape Town,32.23576946976145,4.789556121748983,MAINTAIN
Node_260,London,91.4422563925836,0.558481151039071,MAINTAIN
Node_261,New York,32.425726864371896,3.9179214234326194,MAINTAIN
Node_262,Cape Town,20.331254633868646,1.3711194398932753,SHUTDOWN
Node_263,New York,46.92938683827971,2.4380984375932115,MAINTAIN
Node_264,London,38.30090570493324,4.586006106940285,MAINTAIN
Node_265,London,29.054278035266098,3.2642204802152643,SHUTDOWN
Node_266,Cape Town,50.886104608651316,0.5759242080080198,MAINTAIN
Node_267,New York,35.63576976214401,1.7981686833640176,MAINTAIN
Node_268,New York,78.10537069917318,3.423758457251471,MAINTAIN
Node_269,New York,74.40211740004166,2.6324131116600906,MAINTAIN
Node_270,London,26.534617065298942,1.9675233241074745,SHUTDOWN
Node_271,Cape Town,52.52675117225773,4.2562735073507625,MAINTAIN
Node_272,London,81.19461044725429,2.498299082959623,MAINTAIN
Node_273,London,45.14810571488614,0.5806913323387659,MAINTAIN
Node_274,London,53.34196473622073,3.172094533444177,MAINTAIN
Node_275,New York,82.89251227126447,2.6139795619960813,MAINTAIN
Node_276,New York,48.16386109952352,3.368933318626274,MAINTAIN
Node_277,New York,58.850958620321435,3.0856554410713226,MAINTAIN
Node_278,London,37.90548272053596,0.5418057532215153,MAINTAIN
Node_279,London,18.19165992626135,3.6665312847591047,SHUTDOWN
Node_280,London,12.346133249437145,4.7228733314881115,SHUTDOWN
Node_281,New York,26.234721653180582,1.9838828452682704,SHUTDOWN
Node_282,New York,92.55812920122246,2.5230949677541337,MAINTAIN
Node_283,Cape Town,90.99564805185202,3.2070489157409456,MAINTAIN
Node_284,New York,68.38819985528494,2.4763392704190865,MAINTAIN
Node_285,London,53.86767967817945,3.038685573485301,MAINTAIN
Node_286,London,64.69194271809124,4.685160669540985,MAINTAIN
Node_287,Cape Town,41.32851754778382,1.9191675840674658,MAINTAIN
Node_288,New York,19.561929688546833,3.01079587953472,SHUTDOWN
Node_289,Cape Town,44.89556413472698,3.3756828359863285,MAINTAIN
Node_290,Cape Town,45.22312140530688,0.5695397499183765,MAINTAIN
Node_291,New York,73.50938141599646,1.3477338652383495,MAINTAIN
Node_292,Cape Town,37.794495784872105,2.928504513129018,MAINTAIN
Node_293,New York,71.51678255714933,2.1548535190750817,MAINTAIN
Node_294,London,42.396483947374755,2.8736698455613263,MAINTAIN
Node_295,New York,93.98210106137877,0.7344930448710631,MAINTAIN
Node_296,New York,48.71514228891922,3.810398968736481,MAINTAIN
Node_297,Cape Town,28.074495615928267,1.431651048180803,SHUTDOWN
Node_298,Cape Town,79.74943414957028,2.8845542715457406,MAINTAIN
Node_299,London,16.661593516991296,4.1702710950338755,SHUTDOWN
Node_300,New York,73.92239594402335,2.4176984449557946,MAINTAIN
Node_301,London,60.180227069322065,3.1571843188188793,MAINTAIN
Node_302,London,39.41505340559627,1.3995857902558073,MAINTAIN
Node_303,Cape Town,62.95020962893152,4.226499791696622,MAINTAIN
Node_304,Cape Town,40.865692320671556,3.083793620793113,MAINTAIN
Node_305,New York,94.57939089620409,3.199039516594274,MAINTAIN
Node_306,London,97.51986704535405,1.0525388498395853,MAINTAIN
Node_307,New York,51.49945030399873,2.192646595795315,MAINTAIN
Node_308,New York,65.41539527677998,2.065564016941086,MAINTAIN
Node_309,New York,26.961796567228074,4.344272069728392,SHUTDOWN
Node_310,New York,19.54951561581603,2.3127794395236756,SHUTDOWN
Node_311,New York,15.093315269652527,3.9970297244537276,SHUTDOWN
Node_312,Cape Town,49.61066950910024,2.1405213014322584,MAINTAIN
Node_313,London,26.85611912245951,3.6804265929591664,SHUTDOWN
Node_314,Cape Town,66.5317141898513,4.292158117566745,MAINTAIN
Node_315,Cape Town,41.27387765539212,2.1094213246216653,MAINTAIN
Node_316,New York,98.02538803293632,2.948540866953412,MAINTAIN
Node_317,Cape Town,91.94367736300725,1.753156085843889,MAINTAIN
Node_318,Cape Town,16.01459099739824,4.619578547981046,SHUTDOWN
Node_319,New York,72.15842393089447,2.878815031070209,MAINTAIN
Node_320,London,86.61115009081162,1.709380381339144,MAINTAIN
Node_321,New York,86.16204089451766,0.8330401553963718,MAINTAIN
Node_322,London,39.17790281375735,0.8863411607144785,MAINTAIN
Node_323,Cape Town,17.768862537238494,2.975831152321582,SHUTDOWN
Node_324,New York,22.217151904854887,0.9379500907311025,SHUTDOWN
Node_325,Cape Town,86.71685002234328,0.5764744732856683,MAINTAIN
Node_326,Cape Town,96.49413069936537,2.787570407893363,MAINTAIN
Node_327,London,72.69712790357315,2.4996322050633153,MAINTAIN
Node_328,Cape Town,87.28470345230541,4.90337993028107,MAINTAIN
Node_329,London,43.75895955033876,0.8885822985329217,MAINTAIN
Node_330,London,21.728870587325044,2.9560074082100165,SHUTDOWN
Node_331,Cape Town,50.050546854541004,4.905858371437044,MAINTAIN
Node_332,Cape Town,46.1078586715794,4.22642641600552,MAINTAIN
Node_333,New York,90.5173448594599,4.134509503333357,MAINTAIN
Node_334,London,13.13928768822928,3.896979104018079,SHUTDOWN
Node_335,London,70.89640514445964,4.607132398109537,MAINTAIN
Node_336,New York,20.143115486549686,3.767443650172166,SHUTDOWN
Node_337,New York,25.276283798320613,2.04350352750293,SHUTDOWN
Node_338,London,46.480396800299694,3.3781184681755962,MAINTAIN
Node_339,London,67.66175960727087,4.2550954719453395,MAINTAIN
Node_340,New York,16.44819321013091,2.3578580542660275,SHUTDOWN
Node_341,London,84.94436635281566,4.534667812781848,MAINTAIN
Node_342,London,32.18278339588669,1.5477402709577506,MAINTAIN
Node_343,Cape Town,56.05605442963956,3.98752416115935,MAINTAIN
Node_344,London,72.97922792017312,2.190897944506653,MAINTAIN
Node_345,Cape Town,46.2486935263043,4.521098767725172,MAINTAIN
Node_346,Cape Town,13.762065441134567,1.1741682389674044,SHUTDOWN
Node_347,New York,46.537466041996055,4.7746312613281665,MAINTAIN
Node_348,London,18.138948901047613,4.523862387468599,SHUTDOWN
Node_349,New York,66.53434816088578,3.910115760706033,MAINTAIN
Node_350,Cape Town,16.983512301780852,2.6351811033442454,SHUTDOWN
Node_351,London,97.03841586849735,4.563779765447229,MAINTAIN
Node_352,New York,81.57950409229962,4.124010340025653,MAINTAIN
Node_353,Cape Town,92.78273569944349,2.7954980217086765,MAINTAIN
Node_354,New York,78.09545116623877,3.863302662887617,MAINTAIN
Node_355,New York,93.36988624624973,3.592422500765246,MAINTAIN
Node_356,Cape Town,66.23087228360633,2.8449358780293608,MAINTAIN
Node_357,London,86.68295817981445,4.060571292739352,MAINTAIN
Node_358,Cape Town,83.97892850297308,1.175180334917353,MAINTAIN
Node_359,Cape Town,57.66145546887859,4.518081900819251,MAINTAIN
Node_360,New York,76.36858733053226,2.444811154844268,MAINTAIN
Node_361,New York,69.54400948807572,3.9275976617996364,MAINTAIN
Node_362,Cape Town,10.886620304540862,2.517145124884114,SHUTDOWN
Node_363,London,35.83069399612163,3.7609432523416078,MAINTAIN
Node_364,New York,99.7653386125866,1.8474465306787953,MAINTAIN
Node_365,New York,41.631355275625616,3.2262932731406124,MAINTAIN
Node_366,Cape Town,43.09075963894242,4.3234671183752615,MAINTAIN
Node_367,Cape Town,39.74630636073839,0.8833056813351419,MAINTAIN
Node_368,London,64.33936026577382,4.534134864729249,MAINTAIN
Node_369,Cape Town,86.98732938460584,2.959271561877366,MAINTAIN
Node_370,Cape Town,20.26083314892164,1.8610601230940926,SHUTDOWN
Node_371,London,80.1997173860849,3.5636845437430327,MAINTAIN
Node_372,Cape Town,55.54613979541973,3.193044416820168,MAINTAIN
Node_373,Cape Town,51.468724770000875,4.091007403831157,MAINTAIN
Node_374,London,30.715695475125777,1.1084375756440448,MAINTAIN
Node_375,New York,64.15243492513014,1.445799976433838,MAINTAIN
Node_376,New York,36.90764063960462,4.355279247491389,MAINTAIN
Node_377,London,56.57954053530774,3.3333481756834424,MAINTAIN
Node_378,Cape Town,97.32112839947885,0.6574941254235264,MAINTAIN
Node_379,London,10.70631416373044,2.167849837369062,SHUTDOWN
Node_380,London,98.3409414569759,3.294282191127788,MAINTAIN
Node_381,London,92.86511555808416,4.423195800980999,MAINTAIN
Node_382,London,77.03387873858105,3.1081645226000396,MAINTAIN
Node_383,London,73.85065845223744,3.430195806736764,MAINTAIN
Node_384,Cape Town,66.48145012285377,2.3689561658725427,MAINTAIN
Node_385,Cape Town,10.231924611817364,4.280945378546888,SHUTDOWN
Node_386,New York,42.678761518509546,2.5656807805670656,MAINTAIN
Node_387,London,78.3461114502453,2.3159567376076335,MAINTAIN
Node_388,New York,93.48531684761019,2.6963699547008786,MAINTAIN
Node_389,London,75.36540875204997,1.230721455052367,MAINTAIN
Node_390,London,47.88502508519215,3.5120161574606548,MAINTAIN
Node_391,Cape Town,57.31493746612902,1.691151608130523,MAINTAIN
Node_392,New York,15.666192384131874,4.540730507828353,SHUTDOWN
Node_393,London,49.37376951681082,1.1669955959215057,MAINTAIN
Node_394,New York,38.260899631169195,4.745511604940117,MAINTAIN
Node_395,London,38.081769668840465,3.5271217131285195,MAINTAIN
Node_396,Cape Town,51.55383272358123,1.9996450732320477,MAINTAIN
Node_397,Cape Town,34.09506442318519,1.0187627618439552,MAINTAIN
Node_398,London,34.87547058090223,2.4454134229587137,MAINTAIN
Node_399,Cape Town,76.69634280815396,1.018406460467268,MAINTAIN
Node_400,London,86.46734042772181,1.4216478044415357,MAINTAIN
Node_401,Cape Town,46.26012406437236,2.661619602929221,MAINTAIN
Node_402,Cape Town,36.014740949699686,4.5332901216963,MAINTAIN
Node_403,London,44.37553744961349,3.5462364799747292,MAINTAIN
Node_404,London,52.334129446753586,3.090853111534433,MAINTAIN
Node_405,London,66.43484898995732,2.4117208668962338,MAINTAIN
Node_406,London,88.93406846408081,4.462381633719373,MAINTAIN
Node_407,London,86.4874143088089,1.8285937435124993,MAINTAIN
Node_408,New York,54.30481705293017,1.945314601935323,MAINTAIN
Node_409,London,14.884623864544405,1.5802362821729292,SHUTDOWN
Node_410,London,44.4711864539393,4.903132637689857,MAINTAIN
Node_411,New York,41.88624108437182,1.8617455521957784,MAINTAIN
Node_412,New York,70.29834383754638,4.039981673090385,MAINTAIN
Node_413,Cape Town,30.424003415170485,3.6104020001249424,MAINTAIN
Node_414,London,82.1531789406656,0.8434013173730961,MAINTAIN
Node_415,Cape Town,30.07662700592014,3.40048949576307,MAINTAIN
